# NLO ptH {ptmin, ptmax, center, min, max, err}
0.0 10.0 0.00548468627576 0.00542700725357 0.00555836745714 2.35337267595e-06
10.0 20.0 0.0157880651212 0.0156308498214 0.0159898662857 7.93193884226e-06
20.0 30.0 0.0242639149091 0.0240418586786 0.0245546568929 9.05516004954e-06
30.0 40.0 0.0302260295758 0.0299723454286 0.03055891125 8.97575343297e-06
40.0 50.0 0.0335156510909 0.0332572265357 0.0338509822143 1.50525287335e-05
50.0 60.0 0.034426539 0.0341878746786 0.0347372495357 1.62779485578e-05
60.0 70.0 0.0334618736667 0.0332483973929 0.0337322844286 1.30548078947e-05
70.0 80.0 0.0312118861515 0.0310253619286 0.0314311626071 1.57303056473e-05
80.0 90.0 0.0282209791212 0.0280635535714 0.0283962654643 1.76814079734e-05
90.0 100.0 0.0249177824545 0.024789817 0.0250487196071 1.46112835082e-05
100.0 110.0 0.0216001599697 0.0214974057857 0.0216940679643 1.24417923384e-05
110.0 120.0 0.0184651790303 0.0183809549643 0.0185369459032 7.97394669175e-06
120.0 130.0 0.0156291588788 0.0155603877143 0.0156826061613 1.18137002717e-05
130.0 140.0 0.013130348303 0.0130763470357 0.0131743353571 7.82033432184e-06
140.0 150.0 0.0109736830303 0.0109298555357 0.0110157279643 8.17681495329e-06
150.0 160.0 0.00913674902424 0.00910261046071 0.00917427410714 7.22414351381e-06
160.0 170.0 0.00759341948788 0.00756594184643 0.00762747883214 6.54676045278e-06
170.0 180.0 0.00630497155758 0.00628220277143 0.00633528738571 5.18976397543e-06
180.0 190.0 0.00523623462727 0.0052190882 0.00526180245 5.37793948903e-06
190.0 200.0 0.00435115619394 0.00433841163571 0.00437360385 4.47275052072e-06
200.0 210.0 0.00362102825152 0.00361001990714 0.00363932367857 3.449080131e-06
210.0 220.0 0.00301969707576 0.00301141400357 0.00303564590714 3.71388406667e-06
220.0 230.0 0.00252124782121 0.00251368118571 0.00253532844643 2.96915418625e-06
230.0 240.0 0.00211204956364 0.00210534942857 0.00212498473214 2.39657332245e-06
240.0 250.0 0.00177347019697 0.00176764729286 0.00178396782143 2.31991235213e-06
250.0 260.0 0.00149185901818 0.00148580664643 0.001501054675 1.87222816659e-06
260.0 270.0 0.00125874822424 0.00125344896429 0.00126666663571 2.27363963353e-06
270.0 280.0 0.0010652003 0.00106015288214 0.00107204581429 1.67569143975e-06
280.0 290.0 0.000904276573636 0.000899248316786 0.0009099783 1.48370047635e-06
290.0 300.0 0.000768743605758 0.000764458019643 0.0007740044125 1.42768755013e-06
300.0 310.0 0.000656493696061 0.000652587921429 0.000660877480357 1.12350294369e-06
310.0 320.0 0.000561858750303 0.000558132514286 0.000565670295357 1.00155806815e-06
320.0 330.0 0.000482016618485 0.000478886267857 0.000485469 1.00825110089e-06
330.0 340.0 0.00041471370697 0.000411845821786 0.000417682665 9.1217701346e-07
340.0 350.0 0.000357425559394 0.000354872078571 0.000360105748929 9.11023921379e-07
350.0 360.0 0.000308997874242 0.000306861377857 0.000311052018214 8.14732586562e-07
360.0 370.0 0.000267819919697 0.000265820881429 0.000269771192857 8.34244046834e-07
370.0 380.0 0.000233156307576 0.000230813228571 0.000234973046071 7.093720201e-07
380.0 390.0 0.000202637103333 0.000201079623214 0.000204187506786 6.00736197764e-07
390.0 400.0 0.000177040488182 0.000175382321429 0.00017832902 5.83809902256e-07
400.0 410.0 0.000154615264848 0.000153203996786 0.000155854897857 5.33966573738e-07
410.0 420.0 0.000135716693939 0.00013436874 0.000136673618929 5.33759423137e-07
420.0 430.0 0.000119182456061 0.000117986006429 0.00012016532 3.94771917638e-07
430.0 440.0 0.000104900090606 0.000103847848571 0.000105760887143 4.00798367347e-07
440.0 450.0 9.26415103636e-05 9.158343775e-05 9.33037131429e-05 4.11107951409e-07
450.0 460.0 8.17767436061e-05 8.09729561071e-05 8.25019201429e-05 3.05853918154e-07
460.0 470.0 7.24313213939e-05 7.15592020714e-05 7.30337319286e-05 3.19843099839e-07
470.0 480.0 6.41684822424e-05 6.34460872143e-05 6.46291837143e-05 3.06759972454e-07
480.0 490.0 5.69805794545e-05 5.64080162857e-05 5.74741768929e-05 3.21973127815e-07
490.0 500.0 5.07231261515e-05 5.00514883214e-05 5.1116516e-05 2.34392387224e-07
500.0 510.0 4.52125982121e-05 4.45921160357e-05 4.56123269643e-05 2.48007801773e-07
510.0 520.0 4.03254055758e-05 3.98242313571e-05 4.06892488571e-05 2.43843758122e-07
520.0 530.0 3.60828377273e-05 3.57051859643e-05 3.63655618571e-05 1.68804081709e-07
530.0 540.0 3.24040086667e-05 3.19248081071e-05 3.27074401786e-05 1.86652036088e-07
540.0 550.0 2.89839504848e-05 2.85460085714e-05 2.92999460714e-05 2.0559147012e-07
550.0 560.0 2.60136278182e-05 2.56446040357e-05 2.62123828929e-05 1.4859364875e-07
560.0 570.0 2.33857669394e-05 2.30794683214e-05 2.3590295e-05 1.7663876721e-07
570.0 580.0 2.10581437879e-05 2.07702158214e-05 2.12770035e-05 1.74693926666e-07
580.0 590.0 1.90018097879e-05 1.87146679643e-05 1.91358907143e-05 1.87779446657e-07
590.0 600.0 1.71590012121e-05 1.693413125e-05 1.73711664286e-05 1.55796831664e-07
600.0 610.0 1.55161109697e-05 1.52631971786e-05 1.56496561429e-05 1.52060498693e-07
610.0 620.0 1.40369730909e-05 1.37816940357e-05 1.41436087857e-05 1.21406820739e-07
620.0 630.0 1.269249e-05 1.25073175357e-05 1.28083658214e-05 1.15947706895e-07
