# LO ptH {ptmin, ptmax, center, min, max, err}
0.0 10.0 0.00568343864722 0.00554298209444 0.00575948689737 2.33669465778e-06
10.0 20.0 0.0163631314722 0.0159981409722 0.0165481375789 8.32607547917e-06
20.0 30.0 0.0251503594444 0.024693434641 0.0253551828684 1.06680673747e-05
30.0 40.0 0.0313317720278 0.0309145682821 0.0314603392683 9.59141643788e-06
40.0 50.0 0.0347419311944 0.0344633699167 0.0347440589444 1.36179760439e-05
50.0 60.0 0.0356732104722 0.0355137799211 0.0356732104722 1.56498406226e-05
60.0 70.0 0.0346573033889 0.0343510789512 0.0347534781667 1.53791088879e-05
70.0 80.0 0.0323040681389 0.0318896090789 0.0325577289744 1.70088861366e-05
80.0 90.0 0.0291892840556 0.0286961982105 0.0295657273889 1.7058150918e-05
90.0 100.0 0.0257473815833 0.02521392 0.0262038486667 1.46249283805e-05
100.0 110.0 0.0222984243056 0.0217549804737 0.0227923451111 1.2417627155e-05
110.0 120.0 0.0190434680278 0.0185156762195 0.0195449946154 9.18537946486e-06
120.0 130.0 0.0161012820278 0.0156035871951 0.0165900948718 1.07709677015e-05
130.0 140.0 0.0135117949722 0.0130529912368 0.0139723419487 9.2376573545e-06
140.0 150.0 0.0112803518611 0.0108633566316 0.0117045856944 9.31248826086e-06
150.0 160.0 0.00937781888611 0.00900889426098 0.00976738405 7.96911239779e-06
160.0 170.0 0.00778734617778 0.00745933964634 0.00813370574722 6.29546897884e-06
170.0 180.0 0.00645798956389 0.00617086522105 0.00676508605 5.61234547105e-06
180.0 190.0 0.00535694924722 0.00510582218158 0.00562692817222 4.52470053838e-06
190.0 200.0 0.00444563298611 0.00422792974146 0.00468334470769 4.35983982348e-06
200.0 210.0 0.00369681527222 0.00350880509737 0.00390201032308 4.10918680274e-06
210.0 220.0 0.00307709691944 0.00291386965526 0.00325770503846 4.66463115466e-06
220.0 230.0 0.00256835794444 0.00242730607632 0.00272390496154 3.15162626659e-06
