# LO yH {ymin, ymax, center, min, max, err}
-6.0 -5.5 0.0 0.0 0.0 0.0
-5.5 -5.0 0.0 0.0 0.0 0.0
-5.0 -4.5 1.31269631944e-08 1.11488250878e-08 1.58805448889e-08 2.10739958691e-09
-4.5 -4.0 0.000281331843333 0.000259205499024 0.000305484460256 4.84244742669e-06
-4.0 -3.5 0.00973658685833 0.00922886946341 0.0102444822308 6.25280079368e-05
-3.5 -3.0 0.0651674418611 0.0628889691053 0.0673857812051 0.000180290177033
-3.0 -2.5 0.199687941667 0.194658192927 0.204124846667 0.000210876508283
-2.5 -2.0 0.399555654167 0.391764091316 0.405846344444 0.000235316082923
-2.0 -1.5 0.619848030556 0.609640057317 0.627455045128 0.000243566617628
-1.5 -1.0 0.81633242 0.804040105789 0.825097946111 0.000257781608376
-1.0 -0.5 0.959532255278 0.945691269024 0.969290641538 0.000285990222945
-0.5 0.0 1.03423332222 1.01948677805 1.04447772308 0.000253251177531
0.0 0.5 1.03427081111 1.01951187368 1.04451363333 0.000217807859989
0.5 1.0 0.9595572875 0.945657107632 0.969245288333 0.000246976200593
1.0 1.5 0.816177450278 0.803964142895 0.825023539444 0.000206856226875
1.5 2.0 0.619832339167 0.609643736829 0.627494287436 0.000263664189262
2.0 2.5 0.3995688075 0.391795868537 0.405831068056 0.000272376582236
2.5 3.0 0.1996481075 0.194625368293 0.204108808056 0.000207166421843
3.0 3.5 0.0651300108056 0.0628601881463 0.06733555725 0.000127107811666
3.5 4.0 0.00974531636944 0.00924323681316 0.0102686635897 5.45869884771e-05
4.0 4.5 0.000280983860278 0.000258811594634 0.000305538365641 5.18882161353e-06
4.5 5.0 1.31040319361e-08 1.11179658122e-08 1.63452575833e-08 1.86959628382e-09
5.0 5.5 0.0 0.0 0.0 0.0
5.5 6.0 0.0 0.0 0.0 0.0
