200,1.519951264
250,0.533098822
300,0.236558986
350,0.229714483
400,0.20654571
450,0.268324565
500,0.512608045
550,0.558579261
600,0.461815786
650,0.361575003
700,0.321876642
750,0.347673177
800,0.462922448
850,0.656882135
900,0.902903653
950,1.101873019
1000,1.339430186
1050,1.63648256
1100,2.057485257
1150,1.898220878
